CUSTOMER_ID,SIGNUP_DATE,CHURN_DATE,SUBSCRIPTION_PLAN,CONTRACT_TYPE,MONTHLY_FEE,SUPPORT_TICKETS,USAGE_HOURS
CUST-123230,12/3/2022,,Enterprise,Monthly,299,1,74.4
CUST-123231,4/27/2023,,Pro,Monthly,79,1,37.7
CUST-123232,12/22/2023,,Basic,Monthly,29,4,50.4
CUST-123233,8/5/2024,,Pro,Annual,79,1,32.3
CUST-123234,7/5/2022,,Enterprise,Monthly,299,0,32.4
CUST-123235,6/18/2022,,Pro,Annual,79,1,48.5
CUST-123236,11/15/2023,,Pro,Monthly,79,1,21.9
CUST-123237,9/17/2022,,Basic,Annual,29,2,51.5
CUST-123238,12/18/2023,,Basic,Monthly,29,2,59.1
CUST-123239,8/21/2024,,Basic,Annual,29,1,56.1
CUST-123240,10/9/2023,,Pro,Monthly,79,1,38.8
CUST-123241,7/12/2023,,Basic,Monthly,29,3,43.9
CUST-123242,5/22/2023,,Pro,Monthly,79,0,30.2
CUST-123243,6/5/2023,,Basic,Monthly,29,0,67.4
CUST-123244,4/16/2023,,Basic,Monthly,29,0,59.7
CUST-123245,6/10/2022,,Basic,Annual,29,3,22.4
CUST-123246,10/16/2022,,Basic,Monthly,29,0,70.4
CUST-123247,12/6/2022,,Basic,Annual,29,3,63.6
CUST-123248,6/18/2024,,Basic,Annual,29,1,23.9
CUST-123249,4/12/2024,,Pro,Monthly,79,0,55.8
CUST-123250,5/17/2023,,Pro,Annual,79,2,40.5
CUST-123251,4/16/2022,5/30/2022,Basic,Annual,29,5,45.8
CUST-123252,3/12/2024,6/24/2024,Pro,Monthly,79,1,48.1
CUST-123253,4/20/2023,12/19/2023,Pro,Monthly,79,4,50.6
CUST-123254,5/2/2024,,Pro,Monthly,79,4,35.6
CUST-123255,8/23/2023,5/4/2024,Basic,Monthly,29,2,10.1
CUST-123256,4/8/2023,,Basic,Monthly,29,1,59
CUST-123257,4/28/2023,,Basic,Monthly,29,3,32.2
CUST-123258,12/5/2023,,Pro,Monthly,79,0,41.1
CUST-123259,6/2/2022,,Pro,Annual,79,3,40.3
CUST-123260,4/2/2024,,Pro,Monthly,79,3,49.7
CUST-123261,10/11/2023,6/3/2024,Basic,Monthly,29,4,34.5
CUST-123262,2/24/2024,,Basic,Monthly,29,0,28.4
CUST-123263,5/29/2022,,Basic,Monthly,29,1,28.3
CUST-123264,7/7/2022,,Basic,Monthly,29,4,29.5
CUST-123265,10/15/2023,,Basic,Monthly,29,4,21.7
CUST-123266,5/11/2022,,Basic,Annual,29,0,42.9
CUST-123267,3/28/2023,,Pro,Monthly,79,1,9.2
CUST-123268,5/31/2023,,Basic,Monthly,29,5,5.7
CUST-123269,5/6/2023,,Pro,Monthly,79,0,45.1
CUST-123270,4/21/2023,,Pro,Monthly,79,6,25.3
CUST-123271,9/20/2022,11/18/2022,Pro,Annual,79,1,52
CUST-123272,6/22/2023,,Enterprise,Monthly,299,1,61.5
CUST-123273,4/4/2023,,Basic,Monthly,29,1,14.7
CUST-123274,6/20/2023,2/24/2024,Basic,Monthly,29,4,52.5
CUST-123275,2/17/2024,11/4/2024,Pro,Monthly,79,4,48.7
CUST-123276,1/11/2024,,Basic,Annual,29,2,47.8
CUST-123277,2/20/2024,,Enterprise,Monthly,299,0,35
CUST-123278,9/29/2023,,Basic,Monthly,29,0,40.3
CUST-123279,11/15/2023,,Basic,Annual,29,3,43.4
CUST-123280,1/16/2024,,Pro,Annual,79,0,37.3
CUST-123281,10/22/2022,,Basic,Monthly,29,1,41.5
CUST-123282,7/3/2024,,Basic,Monthly,29,3,26.2
CUST-123283,3/11/2023,5/30/2023,Enterprise,Annual,299,1,57.5
CUST-123284,10/2/2022,,Basic,Monthly,29,5,37.3
CUST-123285,8/11/2023,,Pro,Monthly,79,0,47.8
CUST-123286,11/4/2022,,Basic,Monthly,29,4,32.6
CUST-123287,12/27/2023,3/8/2024,Basic,Monthly,29,2,26
CUST-123288,7/31/2024,2/5/2025,Basic,Monthly,29,4,53.4
CUST-123289,9/23/2024,,Basic,Monthly,29,3,44.1
CUST-123290,1/11/2023,,Basic,Monthly,29,4,26.1
CUST-123291,6/7/2022,,Enterprise,Monthly,299,2,12
CUST-123292,3/24/2024,,Pro,Monthly,79,1,37.8
CUST-123293,7/23/2022,,Pro,Monthly,79,1,20.4
CUST-123294,9/15/2024,,Basic,Monthly,29,3,44
CUST-123295,10/23/2023,,Basic,Monthly,29,5,32.9
CUST-123296,3/16/2022,,Pro,Monthly,79,1,42.1
CUST-123297,1/15/2023,6/18/2023,Pro,Monthly,79,2,5
CUST-123298,1/11/2024,5/27/2024,Basic,Monthly,29,3,32
CUST-123299,10/31/2022,,Basic,Annual,29,1,27.1
CUST-123300,3/3/2022,,Basic,Monthly,29,2,32.3
CUST-123301,7/24/2023,,Basic,Monthly,29,5,31.1
CUST-123302,2/25/2024,,Pro,Monthly,79,2,32.7
CUST-123303,4/18/2022,,Basic,Monthly,29,1,37.6
CUST-123304,7/6/2022,,Basic,Monthly,29,1,40.6
CUST-123305,9/13/2024,10/26/2024,Pro,Monthly,79,2,40.8
CUST-123306,8/17/2022,,Basic,Annual,29,0,32.4
CUST-123307,2/17/2022,,Pro,Annual,79,1,44.8
CUST-123308,4/10/2024,,Enterprise,Annual,299,4,67.5
CUST-123309,9/25/2022,,Basic,Monthly,29,3,6.8
CUST-123310,12/28/2023,,Pro,Monthly,79,1,34.3
CUST-123311,3/12/2024,,Basic,Monthly,29,5,41.7
CUST-123312,9/11/2022,11/13/2022,Basic,Monthly,29,3,21.7
CUST-123313,8/14/2024,,Pro,Monthly,79,1,41.7
CUST-123314,5/19/2024,,Pro,Annual,79,0,40
CUST-123315,3/28/2022,,Pro,Monthly,79,0,41.1
CUST-123316,6/30/2022,,Pro,Annual,79,2,31.3
CUST-123317,1/25/2022,,Basic,Monthly,29,0,39.6
CUST-123318,8/15/2024,,Pro,Monthly,79,2,53.2
CUST-123319,1/23/2023,,Pro,Monthly,79,2,33.9
CUST-123320,8/10/2022,,Basic,Monthly,29,1,53.1
CUST-123321,9/16/2024,,Enterprise,Monthly,299,2,33.1
CUST-123322,2/1/2023,,Basic,Monthly,29,5,34
CUST-123323,7/26/2024,,Pro,Annual,79,2,36.3
CUST-123324,5/26/2023,,Pro,Monthly,79,1,40.8
CUST-123325,7/15/2023,,Pro,Monthly,79,1,45
CUST-123326,4/25/2024,,Basic,Monthly,29,2,41.3
CUST-123327,3/16/2023,,Basic,Annual,29,2,39.2
CUST-123328,6/24/2022,,Basic,Monthly,29,2,37.1
CUST-123329,6/22/2024,,Pro,Annual,79,2,30.5
CUST-123330,11/7/2022,7/30/2023,Basic,Annual,29,0,32.2
CUST-123331,9/10/2024,,Pro,Monthly,79,2,34.2
CUST-123332,10/1/2022,5/4/2023,Basic,Monthly,29,2,7.5
CUST-123333,2/4/2022,,Basic,Annual,29,2,34.6
CUST-123334,8/5/2022,,Basic,Annual,29,1,45.1
CUST-123335,12/22/2023,,Pro,Monthly,79,3,27
CUST-123336,11/3/2023,,Pro,Monthly,79,1,33.2
CUST-123337,2/12/2023,9/27/2023,Basic,Monthly,29,3,55.2
CUST-123338,6/3/2023,,Basic,Monthly,29,1,34
CUST-123339,9/26/2022,,Enterprise,Monthly,299,2,41.4
CUST-123340,9/30/2023,,Basic,Annual,29,2,17.7
CUST-123341,4/20/2023,,Pro,Monthly,79,1,36.4
CUST-123342,5/29/2024,1/6/2025,Pro,Monthly,79,1,17.6
CUST-123343,11/21/2022,,Basic,Monthly,29,1,49.6
CUST-123344,12/22/2022,4/18/2023,Pro,Monthly,79,4,56
CUST-123345,3/31/2022,,Enterprise,Annual,299,6,39.1
CUST-123346,2/11/2022,,Enterprise,Monthly,299,4,28.1
CUST-123347,12/31/2022,,Pro,Monthly,79,1,49.6
CUST-123348,11/2/2023,,Pro,Annual,79,4,21.5
CUST-123349,7/21/2022,,Basic,Annual,29,2,34.4
CUST-123350,1/1/2023,2/20/2023,Basic,Monthly,29,2,15.1
CUST-123351,3/4/2024,,Basic,Monthly,29,1,21
CUST-123352,9/8/2024,,Enterprise,Annual,299,4,45
CUST-123353,4/23/2024,,Basic,Monthly,29,2,35.1
CUST-123354,10/15/2022,,Basic,Annual,29,1,48.3
CUST-123355,8/26/2023,,Basic,Monthly,29,1,57.2
CUST-123356,4/26/2023,,Basic,Annual,29,4,45.1
CUST-123357,9/29/2023,,Basic,Annual,29,1,11.4
CUST-123358,5/16/2023,,Basic,Monthly,29,3,64.2
CUST-123359,9/30/2023,,Basic,Monthly,29,0,37.7
CUST-123360,2/21/2022,,Pro,Annual,79,2,35.5
CUST-123361,7/4/2024,10/23/2024,Pro,Monthly,79,0,33.9
CUST-123362,4/13/2022,,Basic,Monthly,29,4,40.9
CUST-123363,12/27/2022,,Pro,Annual,79,3,5
CUST-123364,2/28/2023,,Pro,Monthly,79,2,51.7
CUST-123365,11/30/2023,,Basic,Monthly,29,2,65
CUST-123366,7/24/2022,,Basic,Monthly,29,1,48.8
CUST-123367,1/14/2022,,Pro,Monthly,79,1,50.3
CUST-123368,7/28/2024,,Pro,Monthly,79,4,38.2
CUST-123369,9/8/2023,,Basic,Monthly,29,2,50.9
CUST-123370,9/21/2023,,Basic,Monthly,29,1,31.9
CUST-123371,4/15/2023,12/18/2023,Pro,Monthly,79,1,39
CUST-123372,4/11/2023,,Pro,Monthly,79,2,50.1
CUST-123373,10/31/2022,,Enterprise,Annual,299,1,52.8
CUST-123374,8/28/2023,4/8/2024,Basic,Monthly,29,3,29.5
CUST-123375,3/3/2023,,Basic,Monthly,29,3,32.3
CUST-123376,10/18/2023,,Pro,Annual,79,4,47.2
CUST-123377,4/20/2022,,Basic,Monthly,29,1,5
CUST-123378,11/6/2023,,Basic,Monthly,29,2,45.8
CUST-123379,7/19/2023,3/25/2024,Basic,Monthly,29,5,42.4
CUST-123380,7/18/2024,,Basic,Monthly,29,1,37.2
CUST-123381,5/30/2023,,Pro,Monthly,79,2,61.1
CUST-123382,3/9/2022,4/26/2022,Pro,Annual,79,1,26.9
CUST-123383,9/3/2022,,Basic,Monthly,29,4,59.2
CUST-123384,1/24/2023,,Pro,Annual,79,2,11.5
CUST-123385,10/12/2023,,Pro,Monthly,79,4,22.6
CUST-123386,11/4/2022,,Enterprise,Monthly,299,4,66.3
CUST-123387,7/13/2024,,Enterprise,Monthly,299,5,30.6
CUST-123388,12/18/2022,,Basic,Annual,29,0,35.5
CUST-123389,3/9/2024,,Enterprise,Monthly,299,2,44.6
CUST-123390,3/7/2022,,Basic,Annual,29,0,32.2
CUST-123391,4/5/2023,,Basic,Monthly,29,1,32.1
CUST-123392,12/13/2022,,Basic,Annual,29,3,38.3
CUST-123393,11/21/2022,1/6/2023,Basic,Monthly,29,3,31
CUST-123394,7/21/2024,11/18/2024,Pro,Monthly,79,1,20.1
CUST-123395,10/29/2023,,Pro,Annual,79,2,56.7
CUST-123396,8/22/2023,,Pro,Annual,79,2,49.1
CUST-123397,2/2/2022,,Enterprise,Monthly,299,4,46.3
CUST-123398,3/9/2022,7/6/2022,Basic,Monthly,29,4,45.9
CUST-123399,7/6/2022,,Basic,Monthly,29,4,5
CUST-123400,7/11/2022,,Pro,Monthly,79,2,35.4
CUST-123401,8/1/2022,,Enterprise,Monthly,299,1,15.2
CUST-123402,8/23/2023,,Enterprise,Monthly,299,4,18.3
CUST-123403,3/4/2023,,Basic,Monthly,29,2,63.5
CUST-123404,12/17/2022,,Pro,Monthly,79,3,40.7
CUST-123405,4/18/2022,,Pro,Monthly,79,2,44
CUST-123406,8/28/2022,5/10/2023,Basic,Monthly,29,2,35.1
CUST-123407,8/4/2022,,Pro,Annual,79,0,39.7
CUST-123408,6/26/2022,,Basic,Monthly,29,1,25
CUST-123409,7/19/2023,2/19/2024,Basic,Monthly,29,3,13.8
CUST-123410,11/26/2022,,Enterprise,Monthly,299,0,5
CUST-123411,7/15/2023,,Pro,Monthly,79,0,54.7
CUST-123412,5/30/2024,,Pro,Monthly,79,3,16.5
CUST-123413,9/18/2023,,Pro,Monthly,79,3,39.4
CUST-123414,3/26/2023,,Basic,Monthly,29,5,45.8
CUST-123415,8/30/2023,,Basic,Monthly,29,1,34.6
CUST-123416,3/23/2023,11/26/2023,Basic,Monthly,29,4,39.1
CUST-123417,6/21/2023,,Pro,Monthly,79,1,59.4
CUST-123418,10/6/2023,5/5/2024,Enterprise,Monthly,299,2,42.1
CUST-123419,6/28/2022,,Pro,Annual,79,1,55.2
CUST-123420,1/30/2023,,Enterprise,Monthly,299,1,37.2
CUST-123421,5/25/2022,,Pro,Annual,79,4,85.7
CUST-123422,5/25/2024,,Pro,Monthly,79,2,36.2
CUST-123423,8/19/2024,,Pro,Annual,79,1,25.3
CUST-123424,7/17/2022,,Pro,Monthly,79,3,49.1
CUST-123425,8/26/2024,,Basic,Monthly,29,3,22.2
CUST-123426,4/16/2024,,Basic,Monthly,29,2,52.2
CUST-123427,3/25/2022,11/26/2022,Basic,Monthly,29,1,36.1
CUST-123428,10/31/2023,,Enterprise,Monthly,299,3,39.7
CUST-123429,3/26/2022,,Enterprise,Monthly,299,3,49.7
CUST-123430,4/2/2023,,Basic,Monthly,29,2,70.2
CUST-123431,4/21/2023,,Enterprise,Monthly,299,1,51.3
CUST-123432,9/10/2022,,Pro,Annual,79,0,47.8
CUST-123433,6/5/2024,,Basic,Annual,29,2,45.4
CUST-123434,3/13/2022,,Pro,Monthly,79,2,42
CUST-123435,8/11/2022,,Pro,Annual,79,0,17.8
CUST-123436,10/3/2022,,Basic,Monthly,29,1,45.8
CUST-123437,3/5/2024,,Basic,Annual,29,4,20.5
CUST-123438,2/15/2024,,Basic,Annual,29,0,32.9
CUST-123439,9/3/2022,,Pro,Monthly,79,2,23
CUST-123440,12/7/2022,,Basic,Monthly,29,1,5.8
CUST-123441,7/27/2023,,Pro,Monthly,79,0,45.3
CUST-123442,7/12/2024,2/8/2025,Pro,Annual,79,5,64.4
CUST-123443,4/16/2023,,Basic,Annual,29,2,52.1
CUST-123444,3/30/2023,,Pro,Monthly,79,1,27.9
CUST-123445,2/10/2024,6/17/2024,Enterprise,Monthly,299,3,47.3
CUST-123446,8/22/2024,,Basic,Monthly,29,1,31
CUST-123447,8/26/2024,1/21/2025,Pro,Annual,79,2,30.8
CUST-123448,1/7/2022,,Pro,Monthly,79,3,40.1
CUST-123449,7/7/2022,,Basic,Monthly,29,1,55.2
CUST-123450,1/4/2022,,Basic,Monthly,29,2,49
CUST-123451,1/13/2024,,Pro,Annual,79,1,46.7
CUST-123452,10/7/2023,,Pro,Annual,79,0,24.8
CUST-123453,6/25/2024,,Basic,Monthly,29,0,19.2
CUST-123454,5/5/2022,12/28/2022,Basic,Monthly,29,2,32.4
CUST-123455,1/15/2022,10/18/2022,Pro,Annual,79,1,14.8
CUST-123456,8/17/2024,,Basic,Monthly,29,1,21.6
CUST-123457,9/20/2024,,Pro,Monthly,79,2,45.4
CUST-123458,6/9/2023,,Pro,Monthly,79,4,65.3
CUST-123459,9/22/2023,,Basic,Monthly,29,0,42
CUST-123460,8/28/2022,,Basic,Monthly,29,1,35.3
CUST-123461,2/14/2024,,Pro,Monthly,79,2,57
CUST-123462,12/26/2022,6/10/2023,Pro,Monthly,79,2,39.6
CUST-123463,6/2/2023,,Enterprise,Annual,299,4,8.3
CUST-123464,8/9/2024,,Basic,Monthly,29,0,37.2
CUST-123465,11/16/2022,,Pro,Annual,79,1,49.1
CUST-123466,8/19/2022,1/26/2023,Basic,Annual,29,2,41.2
CUST-123467,8/3/2024,,Pro,Annual,79,2,57
CUST-123468,1/30/2022,,Basic,Monthly,29,1,53.2
CUST-123469,6/18/2023,,Pro,Monthly,79,2,52.9
CUST-123470,7/9/2024,,Basic,Monthly,29,1,23.9
CUST-123471,6/5/2022,,Basic,Annual,29,1,29.2
CUST-123472,9/22/2023,1/1/2024,Basic,Annual,29,1,40.1
CUST-123473,5/1/2024,,Basic,Monthly,29,1,19
CUST-123474,7/23/2024,,Basic,Annual,29,1,64.4
CUST-123475,8/20/2024,,Basic,Monthly,29,0,53.6
CUST-123476,6/19/2024,1/6/2025,Basic,Annual,29,1,22.8
CUST-123477,12/6/2023,,Basic,Monthly,29,1,21.3
CUST-123478,2/3/2023,,Pro,Monthly,79,4,34.1
CUST-123479,12/12/2022,,Pro,Monthly,79,2,35.2
CUST-123480,7/14/2022,,Basic,Annual,29,3,31.1
CUST-123481,6/17/2022,7/17/2022,Basic,Monthly,29,4,64.4
CUST-123482,1/12/2023,10/8/2023,Basic,Monthly,29,4,40.1
CUST-123483,5/4/2023,9/12/2023,Basic,Annual,29,1,46.3
CUST-123484,1/21/2024,3/7/2024,Basic,Monthly,29,3,34.7
CUST-123485,12/28/2022,,Basic,Monthly,29,1,63.6
CUST-123486,4/27/2023,,Enterprise,Annual,299,2,31.8
CUST-123487,9/1/2022,,Pro,Monthly,79,1,27.4
CUST-123488,8/4/2023,11/14/2023,Basic,Monthly,29,3,28.5
CUST-123489,8/30/2023,,Pro,Annual,79,3,35.2
CUST-123490,8/12/2023,,Basic,Annual,29,2,39.7
CUST-123491,6/20/2022,,Basic,Annual,29,3,38.8
CUST-123492,5/28/2023,9/27/2023,Pro,Monthly,79,3,27.6
CUST-123493,2/10/2023,,Basic,Annual,29,1,54.3
CUST-123494,7/28/2023,1/14/2024,Pro,Monthly,79,5,49.3
CUST-123495,7/26/2022,,Pro,Monthly,79,0,50.3
CUST-123496,6/3/2022,,Pro,Annual,79,0,72.3
CUST-123497,2/25/2024,,Basic,Monthly,29,1,57.8
CUST-123498,2/17/2022,,Pro,Monthly,79,1,30.2
CUST-123499,10/11/2023,11/24/2023,Basic,Monthly,29,2,50.1
CUST-123500,1/1/2022,,Basic,Annual,29,2,52.3
CUST-123501,1/17/2024,,Enterprise,Monthly,299,1,48.8
CUST-123502,6/23/2024,,Pro,Monthly,79,2,40.4
CUST-123503,2/7/2024,,Pro,Annual,79,2,57.2
CUST-123504,2/11/2023,,Basic,Annual,29,2,68.2
CUST-123505,4/17/2022,,Basic,Monthly,29,2,39.5
CUST-123506,6/22/2022,,Pro,Monthly,79,3,27
CUST-123507,5/21/2023,,Basic,Monthly,29,4,35
CUST-123508,5/10/2022,,Pro,Annual,79,2,37.6
CUST-123509,2/2/2023,5/31/2023,Pro,Monthly,79,3,45
CUST-123510,10/21/2022,,Enterprise,Annual,299,5,46.6
CUST-123511,7/6/2023,11/5/2023,Pro,Annual,79,4,56.9
CUST-123512,3/23/2023,,Basic,Annual,29,3,52.7
CUST-123513,4/29/2024,,Pro,Monthly,79,0,41.9
CUST-123514,1/16/2022,,Pro,Annual,79,2,14.9
CUST-123515,10/1/2023,,Enterprise,Monthly,299,4,19.4
CUST-123516,6/3/2024,,Pro,Monthly,79,3,17.3
CUST-123517,12/15/2022,,Enterprise,Monthly,299,1,55.3
CUST-123518,7/22/2022,,Basic,Monthly,29,2,19.8
CUST-123519,5/14/2022,12/2/2022,Pro,Monthly,79,3,43.2
CUST-123520,2/10/2024,,Basic,Monthly,29,2,41
CUST-123521,6/10/2023,,Pro,Monthly,79,0,35.1
CUST-123522,5/23/2023,,Pro,Monthly,79,0,40.8
CUST-123523,3/7/2022,,Basic,Monthly,29,3,25.9
CUST-123524,4/25/2023,,Pro,Monthly,79,3,26.7
CUST-123525,5/12/2024,,Basic,Monthly,29,4,39.4
CUST-123526,4/4/2023,8/8/2023,Basic,Annual,29,1,17.3
CUST-123527,12/8/2022,9/8/2023,Basic,Monthly,29,2,31.8
CUST-123528,12/8/2023,,Basic,Annual,29,1,45.5
CUST-123529,9/18/2023,,Basic,Monthly,29,2,48.2
CUST-123530,6/8/2022,,Basic,Monthly,29,2,37.5
CUST-123531,6/10/2022,,Basic,Annual,29,1,41.3
CUST-123532,9/11/2022,,Basic,Monthly,29,2,39.4
CUST-123533,9/10/2024,,Basic,Monthly,29,1,35.1
CUST-123534,6/15/2024,,Pro,Monthly,79,1,45.6
CUST-123535,7/28/2024,,Pro,Monthly,79,3,57.6
CUST-123536,6/11/2023,,Enterprise,Monthly,299,1,16.4
CUST-123537,7/3/2023,,Basic,Monthly,29,1,33.5
CUST-123538,6/4/2022,,Enterprise,Monthly,299,2,40.3
CUST-123539,5/1/2023,,Basic,Monthly,29,3,40
CUST-123540,3/8/2023,,Basic,Monthly,29,1,48.6
CUST-123541,1/27/2022,,Basic,Monthly,29,1,49.5
CUST-123542,1/12/2022,,Basic,Annual,29,0,53.1
CUST-123543,3/8/2022,,Basic,Annual,29,4,41.2
CUST-123544,6/26/2023,12/2/2023,Pro,Monthly,79,4,33.1
CUST-123545,4/6/2022,,Enterprise,Annual,299,1,20.7
CUST-123546,8/3/2022,,Enterprise,Monthly,299,0,25.6
CUST-123547,7/13/2022,,Pro,Monthly,79,2,38.5
CUST-123548,10/9/2023,,Pro,Annual,79,2,36.3
CUST-123549,10/17/2022,,Basic,Monthly,29,5,24.8
CUST-123550,6/28/2023,,Enterprise,Annual,299,0,49
CUST-123551,6/3/2024,2/27/2025,Pro,Monthly,79,3,44.5
CUST-123552,2/8/2022,,Basic,Annual,29,1,42.7
CUST-123553,5/13/2024,2/15/2025,Pro,Monthly,79,2,35.6
CUST-123554,7/27/2024,11/7/2024,Basic,Annual,29,1,41.7
CUST-123555,7/27/2024,,Pro,Monthly,79,3,46.3
CUST-123556,7/25/2022,,Enterprise,Annual,299,0,36.5
CUST-123557,6/17/2024,,Pro,Monthly,79,1,32.8
CUST-123558,7/30/2024,1/6/2025,Enterprise,Monthly,299,3,25
CUST-123559,7/16/2024,,Enterprise,Monthly,299,2,41.1
CUST-123560,7/9/2023,,Basic,Monthly,29,2,32.4
CUST-123561,4/29/2023,,Basic,Monthly,29,1,58.6
CUST-123562,12/3/2022,,Basic,Monthly,29,2,43.9
CUST-123563,5/11/2023,,Enterprise,Monthly,299,5,57.8
CUST-123564,2/10/2024,,Basic,Annual,29,0,37.4
CUST-123565,9/6/2022,11/22/2022,Pro,Annual,79,2,16.3
CUST-123566,3/15/2022,10/23/2022,Basic,Monthly,29,0,42.8
CUST-123567,1/8/2023,,Pro,Monthly,79,2,55.6
CUST-123568,4/10/2024,,Basic,Monthly,29,2,54.3
CUST-123569,5/28/2024,,Basic,Monthly,29,0,36.6
CUST-123570,3/18/2024,,Basic,Monthly,29,1,27.3
CUST-123571,2/25/2024,,Pro,Monthly,79,4,16
CUST-123572,4/14/2024,,Basic,Monthly,29,4,13.8
CUST-123573,5/20/2024,,Pro,Monthly,79,0,33.9
CUST-123574,12/3/2023,,Basic,Monthly,29,3,14.8
CUST-123575,5/18/2022,,Pro,Monthly,79,2,27.5
CUST-123576,8/5/2024,,Enterprise,Monthly,299,3,37.1
CUST-123577,4/2/2023,,Pro,Monthly,79,3,24.3
CUST-123578,3/24/2024,,Basic,Monthly,29,3,52.5
CUST-123579,4/2/2024,7/6/2024,Pro,Annual,79,3,46.6
CUST-123580,7/30/2024,,Basic,Monthly,29,4,62.1
CUST-123581,4/22/2024,,Basic,Annual,29,1,81.8
CUST-123582,3/20/2023,,Basic,Monthly,29,2,31.9
CUST-123583,12/19/2022,,Basic,Monthly,29,3,36.8
CUST-123584,9/22/2024,,Pro,Monthly,79,1,40.4
CUST-123585,3/4/2024,,Pro,Annual,79,3,48.4
CUST-123586,2/15/2023,,Basic,Annual,29,1,36.5
CUST-123587,11/9/2023,,Basic,Monthly,29,2,61.2
CUST-123588,2/29/2024,,Basic,Annual,29,3,58.7
CUST-123589,6/22/2023,2/22/2024,Basic,Monthly,29,2,16.7
CUST-123590,9/8/2024,,Basic,Annual,29,1,42.8
CUST-123591,3/29/2023,,Basic,Monthly,29,2,43.4
CUST-123592,2/23/2023,,Pro,Monthly,79,2,27.2
CUST-123593,3/26/2023,,Pro,Monthly,79,3,25
CUST-123594,9/21/2024,,Basic,Annual,29,1,72.4
CUST-123595,8/8/2023,10/23/2023,Enterprise,Monthly,299,3,28.4
CUST-123596,4/25/2022,,Basic,Annual,29,2,32.2
CUST-123597,2/20/2022,,Pro,Annual,79,3,17.7
CUST-123598,1/4/2023,,Basic,Monthly,29,1,50.3
CUST-123599,7/2/2024,,Pro,Monthly,79,1,36.6
CUST-123600,11/14/2023,,Basic,Monthly,29,1,35.2
CUST-123601,2/19/2024,,Pro,Annual,79,1,26.9
CUST-123602,5/30/2023,,Basic,Monthly,29,1,51.6
CUST-123603,7/29/2022,,Basic,Monthly,29,2,58.2
CUST-123604,6/6/2024,,Pro,Monthly,79,2,37
CUST-123605,9/24/2024,,Pro,Monthly,79,0,17.7
CUST-123606,6/21/2024,,Basic,Annual,29,3,32.1
CUST-123607,9/19/2024,5/21/2025,Basic,Monthly,29,4,46.9
CUST-123608,6/20/2024,,Basic,Monthly,29,1,31.1
CUST-123609,4/29/2024,,Basic,Monthly,29,1,39.8
CUST-123610,3/23/2024,,Basic,Monthly,29,3,38.6
CUST-123611,6/13/2024,,Basic,Monthly,29,2,52.3
CUST-123612,5/3/2024,,Pro,Monthly,79,2,62.9
CUST-123613,9/19/2023,,Pro,Monthly,79,3,39.4
CUST-123614,11/10/2023,,Pro,Annual,79,4,48.3
CUST-123615,3/11/2023,,Pro,Annual,79,6,27.4
CUST-123616,2/16/2024,,Pro,Monthly,79,4,48.6
CUST-123617,8/15/2022,,Basic,Annual,29,3,38.5
CUST-123618,10/25/2023,6/18/2024,Enterprise,Monthly,299,0,45.9
CUST-123619,9/25/2022,1/24/2023,Pro,Monthly,79,1,14
CUST-123620,4/26/2022,,Basic,Monthly,29,1,31
CUST-123621,8/23/2023,,Enterprise,Monthly,299,0,20.8
CUST-123622,4/9/2024,,Basic,Monthly,29,2,55.6
CUST-123623,1/24/2024,,Pro,Monthly,79,3,20.4
CUST-123624,12/26/2022,3/2/2023,Basic,Monthly,29,2,61.4
CUST-123625,11/25/2022,,Pro,Monthly,79,1,49.2
CUST-123626,4/24/2024,,Pro,Monthly,79,1,54.8
CUST-123627,2/9/2022,,Pro,Monthly,79,0,26.8
CUST-123628,7/1/2022,,Pro,Monthly,79,5,50.5
CUST-123629,5/5/2023,,Pro,Annual,79,4,51.5
CUST-123630,7/28/2022,,Basic,Monthly,29,1,28.6
CUST-123631,6/21/2024,,Enterprise,Monthly,299,3,38.1
CUST-123632,9/30/2022,,Basic,Monthly,29,0,50.8
CUST-123633,4/29/2022,7/26/2022,Enterprise,Monthly,299,5,34.2
CUST-123634,1/17/2023,,Pro,Annual,79,2,47.6
CUST-123635,8/3/2024,,Basic,Monthly,29,5,49.6
CUST-123636,6/20/2023,,Basic,Monthly,29,4,7.9
CUST-123637,9/15/2022,,Basic,Annual,29,2,35.5
CUST-123638,4/28/2023,,Enterprise,Monthly,299,0,45.4
CUST-123639,5/24/2023,,Basic,Annual,29,0,50.5
CUST-123640,4/2/2022,,Basic,Monthly,29,1,23.8
CUST-123641,9/5/2024,,Basic,Annual,29,3,40.3
CUST-123642,6/10/2022,,Basic,Monthly,29,1,48
CUST-123643,5/29/2022,,Basic,Monthly,29,2,55.8
CUST-123644,4/27/2022,,Basic,Monthly,29,1,43.9
CUST-123645,4/3/2023,,Enterprise,Monthly,299,3,45.9
CUST-123646,7/19/2023,,Pro,Annual,79,2,56
CUST-123647,3/24/2024,,Pro,Annual,79,2,46.9
CUST-123648,2/14/2022,,Pro,Monthly,79,1,41.1
CUST-123649,2/16/2024,,Basic,Annual,29,1,32.1
CUST-123650,9/24/2024,3/16/2025,Enterprise,Monthly,299,2,31.5
CUST-123651,2/13/2024,,Basic,Monthly,29,1,51.1
CUST-123652,3/29/2024,,Basic,Monthly,29,4,50.9
CUST-123653,8/22/2022,,Basic,Monthly,29,2,30.3
